objid,ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z,mag_u,mag_g,mag_r,mag_i,mag_z,spec_z,u_g_color,g_r_color,r_i_color,i_z_color,class
1237648721759895794,162.35164,0.23197972,17.02404,15.35341,14.59601,14.22132,13.94671,19.67532,17.82492,16.92419,16.69201,16.48751,0.03968886,1.670629,0.7574053,0.3746929,0.2746058,GALAXY
1237674650994802831,162.50613,0.47235241,18.69549,17.69457,17.32629,17.04446,16.93898,20.94366,20.25225,19.58255,19.31975,19.40439,0.09158684,1.000919,0.3682804,0.2818317,0.1054764,GALAXY
1237674650994737238,162.39153,0.56774841,19.45326,18.36952,17.7143,17.36809,17.10695,20.90763,20.18617,19.52031,19.21379,19.04574,0.1107814,1.083742,0.6552181,0.3462181,0.2611408,GALAXY
1237674650994737280,162.44029,0.44066935,20.00644,18.03965,17.11049,16.67579,16.31138,21.51292,19.79127,18.72678,18.33265,18.0622,0.09153716,1.966789,0.9291611,0.4347,0.3644085,GALAXY
1237648721759961363,162.49743,0.35328685,17.44754,15.66931,14.81385,14.37454,14.01028,20.08006,18.26031,17.19743,16.97598,16.56645,0.03764759,1.778227,0.8554573,0.4393167,0.3642597,GALAXY
1237648721759961368,162.49847,0.39769829,19.81339,18.20762,17.50519,17.20404,16.9146,21.23594,19.90749,19.08947,19.07452,18.67392,0.03875441,1.605774,0.702425,0.3011532,0.2894363,GALAXY
1237674651531608271,162.36964,1.0272005,19.98422,18.09646,17.16912,16.74041,16.37129,20.8982,19.02359,17.95731,17.55276,17.2486,0.1046552,1.887754,0.9273472,0.428709,0.3691139,GALAXY
1237674651531608336,162.43699,0.99085441,20.28769,18.58376,17.64003,17.191,16.9529,21.11724,19.40259,18.30264,17.86491,17.66864,0.1044147,1.703939,0.9437294,0.4490299,0.2381001,GALAXY
1237674651531608246,162.35691,1.0112843,18.58639,16.49589,15.52267,15.07896,14.72888,20.7036,18.61476,17.36625,16.96657,16.75534,0.1065305,2.090502,0.9732256,0.4437046,0.3500824,GALAXY
1237674651531608289,162.38334,1.0192263,19.4796,17.81399,16.86653,16.41022,16.10429,21.08979,19.60128,18.44674,18.00358,17.78374,0.1044461,1.665604,0.9474602,0.4563065,0.3059349,GALAXY
1237674651531542749,162.32129,1.0080743,19.64937,17.87939,16.98703,16.57033,16.22636,20.96697,19.31461,18.22205,17.82964,17.58557,0.1070013,1.769979,0.8923607,0.4167023,0.3439674,GALAXY
1237674651531608140,162.44388,0.96468324,19.38634,20.91689,16.21576,15.99245,15.48336,21.04309,20.6516,17.93719,17.63279,17.2876,0.1051031,-1.530558,4.701134,0.2233114,0.5090914,GALAXY
1237674651531608260,162.35841,0.94144001,20.54786,18.75236,17.4796,16.95093,16.58913,21.8092,20.15076,18.69102,18.1667,17.9484,0.1983478,1.795494,1.272758,0.5286713,0.3618031,GALAXY
1237648722833637513,162.41027,1.1048825,20.14352,18.2218,17.28758,16.8606,16.51828,20.75921,18.89968,17.90262,17.47792,17.13825,0.09704216,1.921721,0.9342213,0.426981,0.3423233,GALAXY
1237648722833637516,162.41023,1.0852758,20.10724,18.41813,17.5273,17.14357,16.84791,21.35646,19.64261,18.67343,18.31534,18.04448,0.09693968,1.689104,0.890831,0.3837337,0.2956619,GALAXY
1237674651531673744,162.50331,0.86021544,19.96181,18.14627,17.21957,16.79561,16.45789,20.91433,19.11269,18.05236,17.65266,17.40475,0.09306565,1.815546,0.9266968,0.423954,0.3377228,GALAXY
1237674651531673705,162.59982,0.95007636,19.24188,17.48458,16.58649,16.18964,15.86164,20.91101,19.18782,18.12813,17.76599,17.54153,0.09382691,1.757305,0.8980865,0.3968487,0.3280029,GALAXY
1237648722833637621,162.39467,1.1211576,22.54611,20.46112,18.67099,18.10858,17.71965,23.43529,21.41457,19.58132,19.04156,18.65574,0.3416893,2.084993,1.790131,0.5624123,0.3889275,GALAXY
1237674651531542741,162.31642,0.95440591,20.42225,18.58529,17.63263,17.21232,16.8716,21.00874,19.17561,18.12209,17.71159,17.43918,0.1089528,1.836956,0.9526615,0.4203129,0.3407116,GALAXY
1237674651531673859,162.60173,0.9273653,19.27634,18.04646,17.56631,17.27169,17.07544,21.32686,20.30885,19.51488,19.21202,19.25843,0.0541949,1.229879,0.4801502,0.2946224,0.1962528,GALAXY
1237674651531542726,162.30871,0.99588856,18.38785,16.62319,15.63155,15.20561,14.83518,20.24787,18.45015,17.28386,16.84746,16.57387,0.1064805,1.764658,0.9916401,0.4259453,0.370429,GALAXY
1237674651531608234,162.35173,0.91614224,18.04371,16.82937,16.21702,15.81737,15.52603,20.02697,18.94853,18.08134,17.68041,17.51273,0.03859503,1.214338,0.6123562,0.3996487,0.2913399,GALAXY
1237674651531608327,162.42258,1.0305048,19.47327,17.97104,17.17343,16.77125,16.42718,21.09142,19.56316,18.55147,18.16646,17.94138,0.1048697,1.502232,0.7976112,0.4021816,0.3440628,GALAXY
1237674651531673748,162.50755,0.96074747,17.93368,16.75366,16.2544,15.97538,15.77796,20.43381,19.29372,18.4687,18.22366,18.18383,0.05032968,1.180017,0.4992619,0.2790194,0.1974201,GALAXY
1237674650994868269,162.69413,0.61114257,17.38407,16.27312,15.81992,15.4643,15.26929,18.6229,17.71319,17.14554,16.8657,16.77092,0.05060999,1.110945,0.4532051,0.3556128,0.1950102,GALAXY
1237648722296897660,162.63653,0.75334764,17.9972,16.45981,15.64724,15.26604,14.96024,21.54085,19.69904,18.7638,18.38086,17.96835,0.09635808,1.537395,0.8125648,0.3811998,0.3058043,GALAXY
1237648721759961394,162.54667,0.21720967,19.32363,17.31131,16.2598,15.82326,15.48023,20.86987,19.06043,17.9217,17.69493,17.26595,0.1255462,2.012321,1.051506,0.4365454,0.3430223,GALAXY
1237674650994868409,162.72918,0.4925193,18.66606,16.94992,16.21137,15.8728,15.61063,20.2961,18.5748,17.73811,17.45027,17.26877,0.03884946,1.716141,0.7385502,0.3385639,0.2621689,GALAXY
1237674650994868399,162.71112,0.58733866,19.71824,18.52783,17.68358,17.27242,17.02595,21.5847,20.62589,19.52903,19.15797,19.04321,0.1611236,1.190414,0.8442478,0.4111595,0.2464714,GALAXY
1237674650994868343,162.63373,0.45129321,19.50826,18.01622,17.14521,16.71393,16.43179,21.36169,19.84939,18.85437,18.48979,18.29431,0.1491858,1.492039,0.8710098,0.4312763,0.2821388,GALAXY
1237674650994802957,162.59697,0.62895495,19.47779,17.94494,17.41265,17.1248,16.88919,21.85606,20.34718,19.51231,19.26763,19.23988,0.06539714,1.53285,0.5322952,0.2878418,0.2356148,GALAXY
1237674650994868382,162.68572,0.44573192,19.5361,17.8236,17.05483,16.62729,16.31689,21.73203,20.22863,19.28353,18.95026,18.7175,0.03755532,1.712498,0.7687702,0.4275475,0.3103962,GALAXY
1237648722296832101,162.58944,0.70942965,18.90546,17.1718,16.41418,16.05518,15.7746,20.2353,18.44748,17.64081,17.36923,17.06138,0.05026915,1.733656,0.7576199,0.359005,0.2805796,GALAXY
1237648721759961421,162.54787,0.306913,18.57138,16.87033,16.064,15.70206,15.41648,20.1538,18.52394,17.62531,17.45086,17.13663,0.04049346,1.70105,0.8063374,0.3619404,0.2855721,GALAXY
1237648721760092861,162.8837,0.39650285,23.75286,21.05047,19.31968,18.56738,18.15469,23.27067,22.02234,20.35366,19.59561,19.21016,0.4306554,2.702385,1.730793,0.7523022,0.4126854,GALAXY
1237648721760092218,162.88429,0.25729931,16.86599,15.28831,14.5501,14.15509,13.82521,19.42887,17.91973,17.14677,16.70107,16.37466,0.03789995,1.57768,0.738203,0.3950138,0.3298836,GALAXY
1237674650994802897,162.59087,0.51105125,17.96695,16.84906,16.38564,16.10576,15.98932,20.41936,19.35121,18.64682,18.37411,18.37328,0.09058569,1.117882,0.4634209,0.2798805,0.1164408,GALAXY
1237674650994802865,162.5637,0.52051661,20.14236,18.37943,17.52,17.08916,16.79592,20.93921,19.4273,18.48542,18.07334,17.87436,0.1063237,1.762924,0.8594322,0.4308472,0.2932358,GALAXY
1237648721760092317,162.84458,0.2624586,17.54657,16.39555,15.86597,15.56068,15.3293,19.36705,18.50656,18.13224,17.83986,17.64874,0.04019351,1.151016,0.5295868,0.3052835,0.2313871,GALAXY
1237648721760026696,162.63249,0.36061124,18.34008,17.17036,16.58507,16.26149,16.03068,19.45761,18.51595,17.99496,17.83745,17.59631,0.03842232,1.16972,0.5852928,0.3235779,0.2308102,GALAXY
1237674649385042051,164.53323,-0.79345428,19.03966,17.92396,17.634,17.44804,17.31209,20.44249,19.52298,19.35683,19.30827,18.86246,0.03841145,1.1157,0.2899647,0.185957,0.1359463,GALAXY
1237674648848040189,164.12863,-1.21585,20.93153,19.12473,17.76923,17.27893,16.93359,21.64494,20.20289,18.99358,18.57768,18.07352,0.2150831,1.806805,1.355495,0.490303,0.3453369,GALAXY
1237648720150069919,164.18547,-1.0437731,22.11519,20.18184,18.46805,17.72711,17.27419,23.57738,21.82377,20.10653,19.35283,18.84743,0.4407784,1.933348,1.713791,0.7409458,0.4529152,GALAXY
1237674648848040165,164.25363,-1.0778711,20.64421,18.3051,17.19287,16.56607,16.14414,22.06939,19.96729,19.10133,18.56724,17.88145,0.07378908,2.339109,1.112234,0.6267967,0.4219341,GALAXY
1237674648847974589,164.07492,-1.2366807,22.01583,20.18064,18.54378,17.90475,17.55475,22.58241,21.28554,19.79351,19.16631,18.67384,0.3277563,1.83518,1.636869,0.6390285,0.3499985,GALAXY
1237674648848040201,164.15624,-1.0641986,18.43465,17.25781,16.83863,16.56135,16.45785,20.82622,20.07988,19.813,19.64186,19.29211,0.07422697,1.176838,0.4191837,0.2772808,0.1034966,GALAXY
1237648720150135952,164.30304,-0.91051909,22.34522,21.34707,21.77593,22.31904,20.85026,22.81113,23.05422,23.35397,23.71652,21.52979,-0.002171405,0.9981499,-0.4288616,-0.5431042,1.468777,GALAXY
1237648720150069512,164.19001,-0.87837119,18.57163,17.36634,16.79671,16.45073,16.22695,20.36644,19.32044,18.69614,18.32751,17.94009,0.07356068,1.205288,0.5696335,0.3459797,0.2237778,GALAXY
1237648720150069497,164.15234,-0.9902332,18.59987,17.28412,16.72448,16.38498,16.15922,21.07514,19.81312,19.18622,18.76551,18.37395,0.05539397,1.315748,0.5596428,0.3394966,0.2257633,GALAXY
1237648720150135039,164.36168,-0.88011085,18.71507,17.61106,17.01554,16.64675,16.44704,20.32966,19.24518,18.73363,18.34288,18.03679,0.0910571,1.104008,0.5955257,0.3687916,0.199707,GALAXY
1237674649385107572,164.59902,-0.72582838,20.06114,18.02946,17.14792,16.73767,16.41429,21.29824,19.33026,18.55222,18.16789,17.7485,0.09615633,2.031675,0.881546,0.4102535,0.3233795,GALAXY
1237674649385042059,164.541,-0.77466422,16.67498,15.22238,14.56143,14.22179,13.91612,20.64747,19.29667,18.61822,18.31325,17.65336,0.02143087,1.4526,0.6609421,0.3396406,0.3056717,GALAXY
1237674648848039965,164.19679,-1.2032855,19.43925,17.65937,16.73107,16.28885,15.96515,20.93855,19.26124,18.49101,18.13263,17.59971,0.09671573,1.779873,0.928299,0.4422188,0.3237,GALAXY
1237648720150004045,164.08988,-0.8889765,17.97037,16.679,16.01079,15.58712,15.31875,19.32474,18.16958,17.54945,17.0528,16.7885,0.07545097,1.291363,0.6682129,0.4236746,0.2683687,GALAXY
1237648720150134992,164.31563,-0.98055825,18.81797,17.67265,17.23279,16.92866,16.80604,20.84442,19.736,19.22133,18.8787,18.60579,0.0755645,1.145313,0.4398632,0.3041306,0.1226196,GALAXY
1237648721223942263,164.50698,-0.11597647,19.61528,17.74158,16.82123,16.42875,16.11638,20.67374,18.79865,17.97364,17.62552,17.36564,0.1145653,1.873701,0.9203529,0.3924732,0.312376,GALAXY
1237648721224007875,164.59855,-0.13383585,22.81552,20.43214,18.73347,18.14083,17.73363,23.29217,21.27958,19.66681,19.15244,18.71874,0.3670375,2.383385,1.698664,0.592638,0.4072075,GALAXY
1237674649921978488,164.6757,-0.26122547,18.06921,16.90813,16.42729,16.11558,15.89446,20.35272,19.31789,18.80197,18.49676,18.18903,0.05132372,1.161081,0.4808426,0.3117065,0.2211199,GALAXY
1237674649922044189,164.72733,-0.41376187,24.22009,20.58791,18.9709,18.20093,17.66267,24.60135,22.20827,20.72473,19.93813,19.39356,0.4443919,3.632175,1.617018,0.769968,0.5382614,GALAXY
1237648721224007850,164.70787,-0.1717162,19.76569,18.2565,17.41431,16.99344,16.68941,21.26608,19.7576,19.04735,18.66068,18.3737,0.1141904,1.509193,0.8421879,0.4208679,0.3040276,GALAXY
1237674649921782025,164.22617,-0.41681064,18.64468,17.18856,16.37465,15.96249,15.66747,20.09731,18.5765,17.86112,17.53765,17.15121,0.1085678,1.456123,0.8139076,0.4121656,0.2950144,GALAXY
1237648721223876819,164.3233,-0.047231843,20.18002,18.40374,17.49117,17.0735,16.72648,21.63036,19.76689,18.92328,18.50138,18.20695,0.1256601,1.776274,0.912569,0.4176731,0.347023,GALAXY
1237674649921847575,164.42697,-0.33686225,18.93153,16.89497,15.9561,15.5296,15.18593,20.05285,18.12773,17.2963,16.91412,16.51007,0.08307257,2.036554,0.9388762,0.4264917,0.3436775,GALAXY
1237648720687136830,164.56835,-0.49523221,20.76692,18.79667,17.6472,17.2101,16.86315,21.71109,19.88372,18.8458,18.43065,18.07537,0.1551024,1.970249,1.149469,0.4370975,0.3469467,GALAXY
1237648721223876782,164.27424,-0.10002087,20.00508,18.40891,17.50455,17.09094,16.76283,21.34589,19.67777,18.81489,18.40929,18.1156,0.1145404,1.596167,0.9043598,0.4136086,0.3281078,GALAXY
1237648720687005821,164.32075,-0.61398496,18.58292,17.35341,16.89864,16.63974,16.51637,21.21819,20.0998,19.58034,19.30723,19.1043,0.05053042,1.229509,0.4547672,0.2589035,0.1233654,GALAXY
1237648720151511334,167.50923,-0.97010591,18.86335,16.89882,15.92179,15.50881,15.14837,20.41713,18.49299,17.58812,17.18143,16.7092,0.1111355,1.964535,0.9770269,0.412981,0.3604355,GALAXY
1237674648849481783,167.55123,-1.0560847,19.01487,17.8578,17.31381,16.93081,16.72977,20.58116,19.59835,19.15365,18.84856,18.46439,0.1088779,1.157068,0.5439968,0.3829975,0.2010403,GALAXY
1237674649386352875,167.49431,-0.78149654,20.02538,17.95632,17.11135,16.74907,16.48184,21.91727,19.86041,19.01958,18.68311,18.33359,0.1167127,2.069063,0.8449745,0.3622723,0.2672291,GALAXY
1237648720151511357,167.52611,-1.0212579,19.1024,18.3603,18.03192,17.53612,17.52687,19.65045,18.99829,18.65281,18.11213,18.02986,0.1094904,0.7421017,0.3283787,0.4958076,0.009244919,GALAXY
1237674648849416320,167.40789,-1.0972263,18.42372,16.89128,16.24023,15.87873,15.61027,20.73446,19.00259,18.28704,17.89312,17.49146,0.06429515,1.532434,0.6510525,0.3615007,0.2684546,GALAXY
1237674649386352966,167.43133,-0.78862887,21.58127,19.10207,17.61341,17.05869,16.69647,23.46533,20.5976,19.19253,18.71925,18.26908,0.2820539,2.479208,1.488655,0.5547199,0.3622189,GALAXY
1237674649386287340,167.40352,-0.70550456,21.44274,18.99505,17.67109,17.18263,16.86954,22.59579,20.37571,19.17667,18.75819,18.35924,0.2018054,2.447689,1.323963,0.4884624,0.3130836,GALAXY
1237674649923420336,167.96515,-0.22763281,19.68931,18.38153,17.68047,17.28777,16.94039,21.41958,20.30814,19.48281,19.12377,18.72214,0.1402864,1.307781,0.701067,0.3927002,0.3473778,GALAXY
1237674649923420330,167.95627,-0.40539211,19.65206,18.11605,17.22675,16.76293,16.40255,21.06595,19.58556,18.73016,18.36154,17.93327,0.1012705,1.536009,0.8892937,0.4638214,0.3603821,GALAXY
1237674649386615037,168.13048,-0.68663116,18.85708,17.64265,17.14432,16.83687,16.63568,20.67585,19.77966,19.38773,19.19868,18.83263,0.04097533,1.214434,0.4983292,0.3074512,0.2011909,GALAXY
1237648720688644398,168.10573,-0.51676199,22.28967,20.37874,18.6151,18.06174,17.65217,24.07634,21.63109,19.85673,19.31404,18.8442,0.3709999,1.910933,1.763643,0.5533638,0.4095631,GALAXY
1237674649923485896,168.06497,-0.32270102,18.98438,17.32826,16.40795,16.00657,15.66644,21.41755,19.69134,18.66742,18.27866,17.89568,0.1244772,1.656115,0.9203167,0.4013824,0.340127,GALAXY
1237674649923485927,168.09867,-0.26947666,19.87861,17.95529,16.92889,16.48816,16.09577,21.52172,19.69394,18.59105,18.18538,17.73532,0.1246526,1.923321,1.026403,0.440733,0.3923836,GALAXY
1237674649386549584,167.99031,-0.65612915,20.414,18.30742,16.69262,16.12399,15.88199,22.84312,20.83676,19.3122,18.88153,18.44552,0.2798057,2.106573,1.614809,0.5686302,0.2419987,GALAXY
1237674649923485890,168.06332,-0.2573177,21.28971,18.76674,17.71767,17.25539,16.89669,21.89942,19.4994,18.48877,18.12974,17.74908,0.1238343,2.522966,1.04907,0.4622765,0.3586998,GALAXY
1237674649923485924,168.09242,-0.25538229,18.54416,16.9712,16.08555,15.63207,15.31488,20.24593,18.74509,17.84713,17.41462,17.08907,0.1238451,1.572958,0.8856468,0.4534798,0.3171892,GALAXY
1237648721225515249,168.14243,-0.12639787,18.73468,17.61622,16.93921,16.57647,16.33256,20.14188,19.14907,18.52309,18.13914,17.883,0.1244766,1.11846,0.6770077,0.3627453,0.2439079,GALAXY
1237674649923485936,168.0997,-0.32001098,18.95572,17.31627,16.61155,16.25685,15.99031,21.28339,19.90336,19.24746,18.98741,18.73199,0.04035291,1.639454,0.7047195,0.3546963,0.2665405,GALAXY
1237674650460291246,167.94433,0.0049407198,19.9802,18.35276,17.65453,17.36391,17.09397,20.32843,18.7106,18.0313,17.78622,17.52273,0.1106281,1.627441,0.6982269,0.2906208,0.2699375,GALAXY
1237648721225515017,168.01079,-0.17481672,17.05006,15.22667,14.40668,14.01335,13.6898,19.33768,17.46755,16.63859,16.26618,15.87218,0.02487851,1.82339,0.8199873,0.3933325,0.3235483,GALAXY
1237674650460225668,167.76572,0.054170456,19.93611,17.89379,16.84658,16.3782,16.00072,21.49983,19.79672,18.68027,18.27042,17.82284,0.1231596,2.042318,1.047216,0.4683762,0.3774815,GALAXY
1237648721225384135,167.83473,-0.030521751,18.61835,17.52213,17.03634,16.74808,16.57269,20.77447,19.57348,19.20122,18.96286,18.77877,0.1235829,1.09622,0.4857979,0.2882595,0.1753845,GALAXY
1237648720688578746,167.94692,-0.5897603,18.8917,17.73755,17.15196,16.80517,16.58613,20.60214,19.54172,18.89418,18.63338,18.26547,0.08343689,1.154144,0.5855904,0.3467922,0.2190361,GALAXY
1237674650460356861,168.16175,0.050487035,20.88046,18.31023,17.13016,16.65054,16.2687,23.52911,20.18942,18.8866,18.46369,18.13354,0.1967304,2.570232,1.180069,0.4796238,0.3818378,GALAXY
1237648720151445778,167.33389,-0.85359797,17.09983,15.33733,14.53724,14.14926,13.81809,19.5489,17.76676,16.96101,16.53349,16.09274,0.04655705,1.762493,0.8000889,0.3879843,0.3311749,GALAXY
1237648720151445731,167.26382,-0.91639335,19.39054,17.44196,16.44201,16.03841,15.66074,20.61221,18.69783,17.76125,17.33773,16.89567,0.1115646,1.948586,0.9999485,0.4035969,0.3776703,GALAXY
1237674648849416303,167.38961,-1.2090376,18.53501,17.22192,16.65143,16.26557,16.06487,20.82173,19.68802,19.24158,18.86736,18.44687,0.06475577,1.313093,0.5704861,0.3858624,0.2006931,GALAXY
1237674649386221814,167.25728,-0.81672749,18.21297,16.33737,15.52307,15.12142,14.81761,19.59472,17.76009,17.03365,16.68691,16.26027,0.03889646,1.875599,0.8143024,0.4016504,0.3038054,GALAXY
1237648720151445669,167.38226,-1.0156031,20.04794,18.78389,17.75835,17.29931,17.02095,21.14604,20.05322,19.09372,18.57504,18.15091,0.1866675,1.264053,1.025537,0.4590397,0.2783642,GALAXY
1237674648849350755,167.17827,-1.1224112,19.68463,17.57012,16.56725,16.07356,15.68276,21.44617,19.5514,18.66032,18.18133,17.58861,0.1008038,2.114515,1.002867,0.4936943,0.3907976,GALAXY
1237648720151380272,167.23137,-0.97991312,21.91004,19.67747,18.14343,17.58467,17.19986,23.18961,21.04772,19.55492,18.97054,18.51043,0.2815671,2.232569,1.534039,0.5587597,0.3848114,GALAXY
1237648720151445521,167.31174,-0.92792418,17.8436,16.01493,15.23196,14.85255,14.52628,19.16517,17.39685,16.63106,16.21292,15.82866,0.02880348,1.828674,0.7829666,0.379405,0.3262711,GALAXY
1237674649386287323,167.39742,-0.79781167,19.02133,17.7932,17.00651,16.58732,16.32589,20.83873,19.91596,19.12824,18.78849,18.29218,0.1827976,1.228127,0.7866936,0.4191933,0.2614231,GALAXY
1237674649386221723,167.12773,-0.7060095,19.66301,18.11171,17.35867,16.91602,16.65505,21.04594,19.70798,19.13429,18.65044,18.29297,0.126691,1.5513,0.7530422,0.4426537,0.2609615,GALAXY
1237674649386287274,167.36221,-0.72440864,18.37242,17.17582,16.65938,16.37173,16.20448,20.11575,19.05021,18.74718,18.56907,18.25142,0.03976006,1.1966,0.5164375,0.2876492,0.1672478,GALAXY
1237648720151445680,167.40265,-0.87183886,19.15259,17.34762,16.54348,16.18439,15.88191,19.93097,18.19242,17.46639,17.0765,16.73987,0.07181122,1.804972,0.8041382,0.3590965,0.302475,GALAXY
1237674649386287332,167.39749,-0.83169209,18.98292,17.84143,17.45547,17.2049,17.06969,20.21577,19.35665,19.12387,18.92627,18.69409,0.06560795,1.141493,0.3859558,0.2505665,0.1352177,GALAXY
1237648720151380175,167.152,-0.85417415,19.66291,17.9337,17.0331,16.58502,16.23271,20.68905,19.12196,18.36837,17.80724,17.45254,0.1109672,1.729204,0.9006004,0.4480801,0.3523102,GALAXY
1237674649386221788,167.24606,-0.76203942,18.15088,16.64963,16.18571,15.90108,15.74142,20.81124,19.73144,19.4269,19.16769,18.86547,0.03905252,1.501253,0.4639244,0.2846298,0.1596537,GALAXY
1237648720151445865,167.28016,-0.86474396,22.06684,19.0678,17.67087,17.13623,16.755,23.72296,20.58538,19.27466,18.69526,18.2628,0.2571259,2.999039,1.396931,0.534647,0.3812313,GALAXY
1237674649386221737,167.14635,-0.76926025,20.60835,18.71219,17.55999,17.11139,16.79723,21.35716,19.50178,18.42721,17.9789,17.61208,0.18516,1.896158,1.152197,0.4486046,0.3141613,GALAXY
1237674649386222325,167.26253,-0.71209091,25.26273,20.68736,19.00859,18.39137,17.99356,23.79858,21.56664,19.9841,19.37029,18.93907,0.391517,4.575367,1.678768,0.6172218,0.3978157,GALAXY
1237674649386418326,167.64144,-0.65317464,20.76148,18.99396,17.70753,17.24473,16.98135,21.6876,19.85255,18.66166,18.2555,17.90424,0.2829678,1.767523,1.286428,0.462801,0.2633839,GALAXY
1237648720688382213,167.55471,-0.57348634,19.40583,17.58361,16.67193,16.14815,15.72692,21.2877,19.77596,18.7816,18.21785,17.66014,0.03989328,1.822222,0.9116783,0.5237827,0.4212246,GALAXY
